dt,dr,dh
0.0003493,-0.00043613,-0.00043144
0.0003494,-0.00043604,-0.00043135
0.0003495,-0.00043595,-0.00043126
0.0003496,-0.00043586,-0.00043117
0.0003497,-0.00043577,-0.00043108
0.0003498,-0.00043568,-0.00043099
0.0003499,-0.00043559,-0.00043091
0.00035,-0.0004355,-0.00043082
0.0003501,-0.00043541,-0.00043073
0.0003502,-0.00043532,-0.00043064
0.0003503,-0.00043523,-0.00043055
0.0003504,-0.00043514,-0.00043046
0.0003505,-0.00043505,-0.00043037
0.0003506,-0.00043496,-0.00043028
0.0003507,-0.00043487,-0.0004302
0.0003508,-0.00043478,-0.00043011
0.0003509,-0.00043469,-0.00043002
0.000351,-0.0004346,-0.00042993
0.0003511,-0.00043451,-0.00042984
0.0003512,-0.00043442,-0.00042975
0.0003513,-0.00043433,-0.00042966
0.0003514,-0.00043424,-0.00042957
0.0003515,-0.00043415,-0.00042949
0.0003516,-0.00043407,-0.0004294
0.0003517,-0.00043398,-0.00042931
0.0003518,-0.00043389,-0.00042922
0.0003519,-0.0004338,-0.00042913
0.000352,-0.00043371,-0.00042904
0.0003521,-0.00043362,-0.00042896
0.0003522,-0.00043353,-0.00042887
0.0003523,-0.00043344,-0.00042878
0.0003524,-0.00043335,-0.00042869
0.0003525,-0.00043326,-0.0004286
0.0003526,-0.00043317,-0.00042851
0.0003527,-0.00043308,-0.00042843
0.0003528,-0.00043299,-0.00042834
0.0003529,-0.0004329,-0.00042825
0.000353,-0.00043281,-0.00042816
0.0003531,-0.00043272,-0.00042807
0.0003532,-0.00043264,-0.00042798
0.0003533,-0.00043255,-0.0004279
0.0003534,-0.00043246,-0.00042781
0.0003535,-0.00043237,-0.00042772
0.0003536,-0.00043228,-0.00042763
0.0003537,-0.00043219,-0.00042754
0.0003538,-0.0004321,-0.00042745
0.0003539,-0.00043201,-0.00042737
0.000354,-0.00043192,-0.00042728
0.0003541,-0.00043183,-0.00042719
0.0003542,-0.00043174,-0.0004271
0.0003543,-0.00043166,-0.00042701
0.0003544,-0.00043157,-0.00042693
0.0003545,-0.00043148,-0.00042684
0.0003546,-0.00043139,-0.00042675
0.0003547,-0.0004313,-0.00042666
0.0003548,-0.00043121,-0.00042657
0.0003549,-0.00043112,-0.00042649
0.000355,-0.00043103,-0.0004264
0.0003551,-0.00043094,-0.00042631
0.0003552,-0.00043086,-0.00042622
0.0003553,-0.00043077,-0.00042613
0.0003554,-0.00043068,-0.00042605
0.0003555,-0.00043059,-0.00042596
0.0003556,-0.0004305,-0.00042587
0.0003557,-0.00043041,-0.00042578
0.0003558,-0.00043032,-0.0004257
0.0003559,-0.00043023,-0.00042561
0.000356,-0.00043015,-0.00042552
0.0003561,-0.00043006,-0.00042543
0.0003562,-0.00042997,-0.00042534
0.0003563,-0.00042988,-0.00042526
0.0003564,-0.00042979,-0.00042517
0.0003565,-0.0004297,-0.00042508
0.0003566,-0.00042961,-0.00042499
0.0003567,-0.00042952,-0.00042491
0.0003568,-0.00042944,-0.00042482
0.0003569,-0.00042935,-0.00042473
0.000357,-0.00042926,-0.00042464
0.0003571,-0.00042917,-0.00042456
0.0003572,-0.00042908,-0.00042447
0.0003573,-0.00042899,-0.00042438
0.0003574,-0.00042891,-0.00042429
0.0003575,-0.00042882,-0.00042421
0.0003576,-0.00042873,-0.00042412
0.0003577,-0.00042864,-0.00042403
0.0003578,-0.00042855,-0.00042394
0.0003579,-0.00042846,-0.00042386
0.000358,-0.00042837,-0.00042377
0.0003581,-0.00042829,-0.00042368
0.0003582,-0.0004282,-0.00042359
0.0003583,-0.00042811,-0.00042351
0.0003584,-0.00042802,-0.00042342
0.0003585,-0.00042793,-0.00042333
0.0003586,-0.00042785,-0.00042324
0.0003587,-0.00042776,-0.00042316
0.0003588,-0.00042767,-0.00042307
0.0003589,-0.00042758,-0.00042298
0.000359,-0.00042749,-0.0004229
0.0003591,-0.0004274,-0.00042281
0.0003592,-0.00042732,-0.00042272
0.0003593,-0.00042723,-0.00042263
0.0003594,-0.00042714,-0.00042255
0.0003595,-0.00042705,-0.00042246
0.0003596,-0.00042696,-0.00042237
0.0003597,-0.00042688,-0.00042229
0.0003598,-0.00042679,-0.0004222
0.0003599,-0.0004267,-0.00042211
0.00036,-0.00042661,-0.00042202
0.0003601,-0.00042652,-0.00042194
0.0003602,-0.00042644,-0.00042185
0.0003603,-0.00042635,-0.00042176
0.0003604,-0.00042626,-0.00042168
0.0003605,-0.00042617,-0.00042159
0.0003606,-0.00042608,-0.0004215
0.0003607,-0.000426,-0.00042142
0.0003608,-0.00042591,-0.00042133
0.0003609,-0.00042582,-0.00042124
0.000361,-0.00042573,-0.00042116
0.0003611,-0.00042565,-0.00042107
0.0003612,-0.00042556,-0.00042098
0.0003613,-0.00042547,-0.0004209
0.0003614,-0.00042538,-0.00042081
0.0003615,-0.00042529,-0.00042072
0.0003616,-0.00042521,-0.00042063
0.0003617,-0.00042512,-0.00042055
0.0003618,-0.00042503,-0.00042046
0.0003619,-0.00042494,-0.00042037
0.000362,-0.00042486,-0.00042029
0.0003621,-0.00042477,-0.0004202
0.0003622,-0.00042468,-0.00042011
0.0003623,-0.00042459,-0.00042003
0.0003624,-0.00042451,-0.00041994
0.0003625,-0.00042442,-0.00041986
0.0003626,-0.00042433,-0.00041977
0.0003627,-0.00042424,-0.00041968
0.0003628,-0.00042416,-0.0004196
0.0003629,-0.00042407,-0.00041951
0.000363,-0.00042398,-0.00041942
0.0003631,-0.00042389,-0.00041934
0.0003632,-0.00042381,-0.00041925
0.0003633,-0.00042372,-0.00041916
0.0003634,-0.00042363,-0.00041908
0.0003635,-0.00042354,-0.00041899
0.0003636,-0.00042346,-0.0004189
0.0003637,-0.00042337,-0.00041882
0.0003638,-0.00042328,-0.00041873
0.0003639,-0.0004232,-0.00041864
0.000364,-0.00042311,-0.00041856
0.0003641,-0.00042302,-0.00041847
0.0003642,-0.00042293,-0.00041839
0.0003643,-0.00042285,-0.0004183
0.0003644,-0.00042276,-0.00041821
0.0003645,-0.00042267,-0.00041813
0.0003646,-0.00042259,-0.00041804
0.0003647,-0.0004225,-0.00041795
0.0003648,-0.00042241,-0.00041787
0.0003649,-0.00042232,-0.00041778
0.000365,-0.00042224,-0.0004177
0.0003651,-0.00042215,-0.00041761
0.0003652,-0.00042206,-0.00041752
0.0003653,-0.00042198,-0.00041744
0.0003654,-0.00042189,-0.00041735
0.0003655,-0.0004218,-0.00041727
0.0003656,-0.00042171,-0.00041718
0.0003657,-0.00042163,-0.00041709
0.0003658,-0.00042154,-0.00041701
0.0003659,-0.00042145,-0.00041692
0.000366,-0.00042137,-0.00041684
0.0003661,-0.00042128,-0.00041675
0.0003662,-0.00042119,-0.00041666
0.0003663,-0.00042111,-0.00041658
0.0003664,-0.00042102,-0.00041649
0.0003665,-0.00042093,-0.00041641
0.0003666,-0.00042085,-0.00041632
0.0003667,-0.00042076,-0.00041623
0.0003668,-0.00042067,-0.00041615
0.0003669,-0.00042059,-0.00041606
0.000367,-0.0004205,-0.00041598
0.0003671,-0.00042041,-0.00041589
0.0003672,-0.00042033,-0.00041581
0.0003673,-0.00042024,-0.00041572
0.0003674,-0.00042015,-0.00041563
0.0003675,-0.00042007,-0.00041555
0.0003676,-0.00041998,-0.00041546
0.0003677,-0.00041989,-0.00041538
0.0003678,-0.00041981,-0.00041529
0.0003679,-0.00041972,-0.00041521
0.000368,-0.00041963,-0.00041512
0.0003681,-0.00041955,-0.00041504
0.0003682,-0.00041946,-0.00041495
0.0003683,-0.00041937,-0.00041486
0.0003684,-0.00041929,-0.00041478
0.0003685,-0.0004192,-0.00041469
0.0003686,-0.00041911,-0.00041461
0.0003687,-0.00041903,-0.00041452
0.0003688,-0.00041894,-0.00041444
0.0003689,-0.00041885,-0.00041435
0.000369,-0.00041877,-0.00041427
0.0003691,-0.00041868,-0.00041418
0.0003692,-0.0004186,-0.00041409
0.0003693,-0.00041851,-0.00041401
0.0003694,-0.00041842,-0.00041392
0.0003695,-0.00041834,-0.00041384
0.0003696,-0.00041825,-0.00041375
0.0003697,-0.00041816,-0.00041367
0.0003698,-0.00041808,-0.00041358
0.0003699,-0.00041799,-0.0004135
0.00037,-0.00041791,-0.00041341
0.0003701,-0.00041782,-0.00041333
0.0003702,-0.00041773,-0.00041324
0.0003703,-0.00041765,-0.00041316
0.0003704,-0.00041756,-0.00041307
0.0003705,-0.00041748,-0.00041299
0.0003706,-0.00041739,-0.0004129
0.0003707,-0.0004173,-0.00041282
0.0003708,-0.00041722,-0.00041273
0.0003709,-0.00041713,-0.00041265
0.000371,-0.00041705,-0.00041256
0.0003711,-0.00041696,-0.00041248
0.0003712,-0.00041687,-0.00041239
0.0003713,-0.00041679,-0.00041231
0.0003714,-0.0004167,-0.00041222
0.0003715,-0.00041662,-0.00041214
0.0003716,-0.00041653,-0.00041205
0.0003717,-0.00041644,-0.00041197
0.0003718,-0.00041636,-0.00041188
0.0003719,-0.00041627,-0.0004118
0.000372,-0.00041619,-0.00041171
0.0003721,-0.0004161,-0.00041163
0.0003722,-0.00041601,-0.00041154
0.0003723,-0.00041593,-0.00041146
0.0003724,-0.00041584,-0.00041137
0.0003725,-0.00041576,-0.00041129
0.0003726,-0.00041567,-0.0004112
0.0003727,-0.00041559,-0.00041112
0.0003728,-0.0004155,-0.00041103
0.0003729,-0.00041541,-0.00041095
0.000373,-0.00041533,-0.00041086
0.0003731,-0.00041524,-0.00041078
0.0003732,-0.00041516,-0.00041069
0.0003733,-0.00041507,-0.00041061
0.0003734,-0.00041499,-0.00041052
0.0003735,-0.0004149,-0.00041044
0.0003736,-0.00041482,-0.00041036
0.0003737,-0.00041473,-0.00041027
0.0003738,-0.00041464,-0.00041019
0.0003739,-0.00041456,-0.0004101
0.000374,-0.00041447,-0.00041002
0.0003741,-0.00041439,-0.00040993
0.0003742,-0.0004143,-0.00040985
0.0003743,-0.00041422,-0.00040976
0.0003744,-0.00041413,-0.00040968
0.0003745,-0.00041405,-0.00040959
0.0003746,-0.00041396,-0.00040951
0.0003747,-0.00041388,-0.00040943
0.0003748,-0.00041379,-0.00040934
0.0003749,-0.00041371,-0.00040926
0.000375,-0.00041362,-0.00040917
0.0003751,-0.00041353,-0.00040909
0.0003752,-0.00041345,-0.000409
0.0003753,-0.00041336,-0.00040892
0.0003754,-0.00041328,-0.00040884
0.0003755,-0.00041319,-0.00040875
0.0003756,-0.00041311,-0.00040867
0.0003757,-0.00041302,-0.00040858
0.0003758,-0.00041294,-0.0004085
0.0003759,-0.00041285,-0.00040841
0.000376,-0.00041277,-0.00040833
0.0003761,-0.00041268,-0.00040825
0.0003762,-0.0004126,-0.00040816
0.0003763,-0.00041251,-0.00040808
0.0003764,-0.00041243,-0.00040799
0.0003765,-0.00041234,-0.00040791
0.0003766,-0.00041226,-0.00040782
0.0003767,-0.00041217,-0.00040774
0.0003768,-0.00041209,-0.00040766
0.0003769,-0.000412,-0.00040757
0.000377,-0.00041192,-0.00040749
0.0003771,-0.00041183,-0.0004074
0.0003772,-0.00041175,-0.00040732
0.0003773,-0.00041166,-0.00040724
0.0003774,-0.00041158,-0.00040715
0.0003775,-0.00041149,-0.00040707
0.0003776,-0.00041141,-0.00040698
0.0003777,-0.00041132,-0.0004069
0.0003778,-0.00041124,-0.00040682
0.0003779,-0.00041115,-0.00040673
0.000378,-0.00041107,-0.00040665
0.0003781,-0.00041098,-0.00040657
0.0003782,-0.0004109,-0.00040648
0.0003783,-0.00041082,-0.0004064
0.0003784,-0.00041073,-0.00040631
0.0003785,-0.00041065,-0.00040623
0.0003786,-0.00041056,-0.00040615
0.0003787,-0.00041048,-0.00040606
0.0003788,-0.00041039,-0.00040598
0.0003789,-0.00041031,-0.0004059
0.000379,-0.00041022,-0.00040581
0.0003791,-0.00041014,-0.00040573
0.0003792,-0.00041005,-0.00040564
0.0003793,-0.00040997,-0.00040556
0.0003794,-0.00040988,-0.00040548
0.0003795,-0.0004098,-0.00040539
0.0003796,-0.00040972,-0.00040531
0.0003797,-0.00040963,-0.00040523
0.0003798,-0.00040955,-0.00040514
0.0003799,-0.00040946,-0.00040506
0.00038,-0.00040938,-0.00040498
0.0003801,-0.00040929,-0.00040489
0.0003802,-0.00040921,-0.00040481
0.0003803,-0.00040912,-0.00040473
0.0003804,-0.00040904,-0.00040464
0.0003805,-0.00040896,-0.00040456
0.0003806,-0.00040887,-0.00040448
0.0003807,-0.00040879,-0.00040439
0.0003808,-0.0004087,-0.00040431
0.0003809,-0.00040862,-0.00040422
0.000381,-0.00040853,-0.00040414
0.0003811,-0.00040845,-0.00040406
0.0003812,-0.00040837,-0.00040397
0.0003813,-0.00040828,-0.00040389
0.0003814,-0.0004082,-0.00040381
0.0003815,-0.00040811,-0.00040373
0.0003816,-0.00040803,-0.00040364
0.0003817,-0.00040795,-0.00040356
0.0003818,-0.00040786,-0.00040348
0.0003819,-0.00040778,-0.00040339
0.000382,-0.00040769,-0.00040331
0.0003821,-0.00040761,-0.00040323
0.0003822,-0.00040752,-0.00040314
0.0003823,-0.00040744,-0.00040306
0.0003824,-0.00040736,-0.00040298
0.0003825,-0.00040727,-0.00040289
0.0003826,-0.00040719,-0.00040281
0.0003827,-0.0004071,-0.00040273
0.0003828,-0.00040702,-0.00040264
0.0003829,-0.00040694,-0.00040256
0.000383,-0.00040685,-0.00040248
0.0003831,-0.00040677,-0.0004024
0.0003832,-0.00040669,-0.00040231
0.0003833,-0.0004066,-0.00040223
0.0003834,-0.00040652,-0.00040215
0.0003835,-0.00040643,-0.00040206
0.0003836,-0.00040635,-0.00040198
0.0003837,-0.00040627,-0.0004019
0.0003838,-0.00040618,-0.00040182
0.0003839,-0.0004061,-0.00040173
0.000384,-0.00040602,-0.00040165
0.0003841,-0.00040593,-0.00040157
0.0003842,-0.00040585,-0.00040148
0.0003843,-0.00040576,-0.0004014
0.0003844,-0.00040568,-0.00040132
0.0003845,-0.0004056,-0.00040124
0.0003846,-0.00040551,-0.00040115
0.0003847,-0.00040543,-0.00040107
0.0003848,-0.00040535,-0.00040099
0.0003849,-0.00040526,-0.0004009
0.000385,-0.00040518,-0.00040082
0.0003851,-0.0004051,-0.00040074
0.0003852,-0.00040501,-0.00040066
0.0003853,-0.00040493,-0.00040057
0.0003854,-0.00040484,-0.00040049
0.0003855,-0.00040476,-0.00040041
0.0003856,-0.00040468,-0.00040033
0.0003857,-0.00040459,-0.00040024
0.0003858,-0.00040451,-0.00040016
0.0003859,-0.00040443,-0.00040008
0.000386,-0.00040434,-0.0004
0.0003861,-0.00040426,-0.00039991
0.0003862,-0.00040418,-0.00039983
0.0003863,-0.00040409,-0.00039975
0.0003864,-0.00040401,-0.00039967
0.0003865,-0.00040393,-0.00039958
0.0003866,-0.00040384,-0.0003995
0.0003867,-0.00040376,-0.00039942
0.0003868,-0.00040368,-0.00039934
0.0003869,-0.00040359,-0.00039926
0.000387,-0.00040351,-0.00039917
0.0003871,-0.00040343,-0.00039909
0.0003872,-0.00040335,-0.00039901
0.0003873,-0.00040326,-0.00039893
0.0003874,-0.00040318,-0.00039884
0.0003875,-0.0004031,-0.00039876
0.0003876,-0.00040301,-0.00039868
0.0003877,-0.00040293,-0.0003986
0.0003878,-0.00040285,-0.00039851
0.0003879,-0.00040276,-0.00039843
0.000388,-0.00040268,-0.00039835
0.0003881,-0.0004026,-0.00039827
0.0003882,-0.00040251,-0.00039819
0.0003883,-0.00040243,-0.0003981
0.0003884,-0.00040235,-0.00039802
0.0003885,-0.00040227,-0.00039794
0.0003886,-0.00040218,-0.00039786
0.0003887,-0.0004021,-0.00039778
0.0003888,-0.00040202,-0.00039769
0.0003889,-0.00040193,-0.00039761
0.000389,-0.00040185,-0.00039753
0.0003891,-0.00040177,-0.00039745
0.0003892,-0.00040169,-0.00039737
0.0003893,-0.0004016,-0.00039728
0.0003894,-0.00040152,-0.0003972
0.0003895,-0.00040144,-0.00039712
0.0003896,-0.00040135,-0.00039704
0.0003897,-0.00040127,-0.00039696
0.0003898,-0.00040119,-0.00039687
0.0003899,-0.00040111,-0.00039679
0.00039,-0.00040102,-0.00039671
0.0003901,-0.00040094,-0.00039663
0.0003902,-0.00040086,-0.00039655
0.0003903,-0.00040078,-0.00039647
0.0003904,-0.00040069,-0.00039638
0.0003905,-0.00040061,-0.0003963
0.0003906,-0.00040053,-0.00039622
0.0003907,-0.00040044,-0.00039614
0.0003908,-0.00040036,-0.00039606
0.0003909,-0.00040028,-0.00039598
0.000391,-0.0004002,-0.00039589
0.0003911,-0.00040011,-0.00039581
0.0003912,-0.00040003,-0.00039573
0.0003913,-0.00039995,-0.00039565
0.0003914,-0.00039987,-0.00039557
0.0003915,-0.00039978,-0.00039549
0.0003916,-0.0003997,-0.0003954
0.0003917,-0.00039962,-0.00039532
0.0003918,-0.00039954,-0.00039524
0.0003919,-0.00039946,-0.00039516
0.000392,-0.00039937,-0.00039508
0.0003921,-0.00039929,-0.000395
0.0003922,-0.00039921,-0.00039492
0.0003923,-0.00039913,-0.00039483
0.0003924,-0.00039904,-0.00039475
0.0003925,-0.00039896,-0.00039467
0.0003926,-0.00039888,-0.00039459
0.0003927,-0.0003988,-0.00039451
0.0003928,-0.00039871,-0.00039443
0.0003929,-0.00039863,-0.00039435
0.000393,-0.00039855,-0.00039426
0.0003931,-0.00039847,-0.00039418
0.0003932,-0.00039839,-0.0003941
0.0003933,-0.0003983,-0.00039402
0.0003934,-0.00039822,-0.00039394
0.0003935,-0.00039814,-0.00039386
0.0003936,-0.00039806,-0.00039378
0.0003937,-0.00039798,-0.0003937
0.0003938,-0.00039789,-0.00039362
0.0003939,-0.00039781,-0.00039353
0.000394,-0.00039773,-0.00039345
0.0003941,-0.00039765,-0.00039337
0.0003942,-0.00039757,-0.00039329
0.0003943,-0.00039748,-0.00039321
0.0003944,-0.0003974,-0.00039313
0.0003945,-0.00039732,-0.00039305
0.0003946,-0.00039724,-0.00039297
0.0003947,-0.00039716,-0.00039289
0.0003948,-0.00039707,-0.0003928
0.0003949,-0.00039699,-0.00039272
0.000395,-0.00039691,-0.00039264
0.0003951,-0.00039683,-0.00039256
0.0003952,-0.00039675,-0.00039248
0.0003953,-0.00039666,-0.0003924
0.0003954,-0.00039658,-0.00039232
0.0003955,-0.0003965,-0.00039224
0.0003956,-0.00039642,-0.00039216
0.0003957,-0.00039634,-0.00039208
0.0003958,-0.00039626,-0.000392
0.0003959,-0.00039617,-0.00039191
0.000396,-0.00039609,-0.00039183
0.0003961,-0.00039601,-0.00039175
0.0003962,-0.00039593,-0.00039167
0.0003963,-0.00039585,-0.00039159
0.0003964,-0.00039577,-0.00039151
0.0003965,-0.00039568,-0.00039143
0.0003966,-0.0003956,-0.00039135
0.0003967,-0.00039552,-0.00039127
0.0003968,-0.00039544,-0.00039119
0.0003969,-0.00039536,-0.00039111
0.000397,-0.00039528,-0.00039103
0.0003971,-0.0003952,-0.00039095
0.0003972,-0.00039511,-0.00039087
0.0003973,-0.00039503,-0.00039078
0.0003974,-0.00039495,-0.0003907
0.0003975,-0.00039487,-0.00039062
0.0003976,-0.00039479,-0.00039054
0.0003977,-0.00039471,-0.00039046
0.0003978,-0.00039463,-0.00039038
0.0003979,-0.00039454,-0.0003903
0.000398,-0.00039446,-0.00039022
0.0003981,-0.00039438,-0.00039014
0.0003982,-0.0003943,-0.00039006
0.0003983,-0.00039422,-0.00038998
0.0003984,-0.00039414,-0.0003899
0.0003985,-0.00039406,-0.00038982
0.0003986,-0.00039398,-0.00038974
0.0003987,-0.00039389,-0.00038966
0.0003988,-0.00039381,-0.00038958
0.0003989,-0.00039373,-0.0003895
0.000399,-0.00039365,-0.00038942
0.0003991,-0.00039357,-0.00038934
0.0003992,-0.00039349,-0.00038926
0.0003993,-0.00039341,-0.00038918
0.0003994,-0.00039333,-0.0003891
0.0003995,-0.00039324,-0.00038902
0.0003996,-0.00039316,-0.00038894
0.0003997,-0.00039308,-0.00038886
0.0003998,-0.000393,-0.00038878
0.0003999,-0.00039292,-0.0003887
0.0004,-0.00039284,-0.00038862
0.0004001,-0.00039276,-0.00038854
0.0004002,-0.00039268,-0.00038846
0.0004003,-0.0003926,-0.00038838
0.0004004,-0.00039252,-0.00038829
0.0004005,-0.00039243,-0.00038821
0.0004006,-0.00039235,-0.00038813
0.0004007,-0.00039227,-0.00038805
0.0004008,-0.00039219,-0.00038797
0.0004009,-0.00039211,-0.00038789
0.000401,-0.00039203,-0.00038781
0.0004011,-0.00039195,-0.00038773
0.0004012,-0.00039187,-0.00038766
0.0004013,-0.00039179,-0.00038758
0.0004014,-0.00039171,-0.0003875
0.0004015,-0.00039163,-0.00038742
0.0004016,-0.00039155,-0.00038734
0.0004017,-0.00039146,-0.00038726
0.0004018,-0.00039138,-0.00038718
0.0004019,-0.0003913,-0.0003871
0.000402,-0.00039122,-0.00038702
0.0004021,-0.00039114,-0.00038694
0.0004022,-0.00039106,-0.00038686
0.0004023,-0.00039098,-0.00038678
0.0004024,-0.0003909,-0.0003867
0.0004025,-0.00039082,-0.00038662
0.0004026,-0.00039074,-0.00038654
0.0004027,-0.00039066,-0.00038646
0.0004028,-0.00039058,-0.00038638
0.0004029,-0.0003905,-0.0003863
0.000403,-0.00039042,-0.00038622
0.0004031,-0.00039034,-0.00038614
0.0004032,-0.00039026,-0.00038606
0.0004033,-0.00039018,-0.00038598
0.0004034,-0.0003901,-0.0003859
0.0004035,-0.00039001,-0.00038582
0.0004036,-0.00038993,-0.00038574
0.0004037,-0.00038985,-0.00038566
0.0004038,-0.00038977,-0.00038558
0.0004039,-0.00038969,-0.0003855
0.000404,-0.00038961,-0.00038542
0.0004041,-0.00038953,-0.00038534
0.0004042,-0.00038945,-0.00038526
0.0004043,-0.00038937,-0.00038519
0.0004044,-0.00038929,-0.00038511
0.0004045,-0.00038921,-0.00038503
0.0004046,-0.00038913,-0.00038495
0.0004047,-0.00038905,-0.00038487
0.0004048,-0.00038897,-0.00038479
0.0004049,-0.00038889,-0.00038471
0.000405,-0.00038881,-0.00038463
0.0004051,-0.00038873,-0.00038455
0.0004052,-0.00038865,-0.00038447
0.0004053,-0.00038857,-0.00038439
0.0004054,-0.00038849,-0.00038431
0.0004055,-0.00038841,-0.00038423
0.0004056,-0.00038833,-0.00038415
0.0004057,-0.00038825,-0.00038407
0.0004058,-0.00038817,-0.000384
0.0004059,-0.00038809,-0.00038392
0.000406,-0.00038801,-0.00038384
0.0004061,-0.00038793,-0.00038376
0.0004062,-0.00038785,-0.00038368
0.0004063,-0.00038777,-0.0003836
0.0004064,-0.00038769,-0.00038352
0.0004065,-0.00038761,-0.00038344
0.0004066,-0.00038753,-0.00038336
0.0004067,-0.00038745,-0.00038328
0.0004068,-0.00038737,-0.0003832
0.0004069,-0.00038729,-0.00038313
0.000407,-0.00038721,-0.00038305
0.0004071,-0.00038713,-0.00038297
0.0004072,-0.00038705,-0.00038289
0.0004073,-0.00038697,-0.00038281
0.0004074,-0.00038689,-0.00038273
0.0004075,-0.00038681,-0.00038265
0.0004076,-0.00038673,-0.00038257
0.0004077,-0.00038665,-0.00038249
0.0004078,-0.00038657,-0.00038242
0.0004079,-0.00038649,-0.00038234
0.000408,-0.00038641,-0.00038226
0.0004081,-0.00038633,-0.00038218
0.0004082,-0.00038625,-0.0003821
0.0004083,-0.00038617,-0.00038202
0.0004084,-0.00038609,-0.00038194
0.0004085,-0.00038601,-0.00038186
0.0004086,-0.00038594,-0.00038179
0.0004087,-0.00038586,-0.00038171
0.0004088,-0.00038578,-0.00038163
0.0004089,-0.0003857,-0.00038155
0.000409,-0.00038562,-0.00038147
0.0004091,-0.00038554,-0.00038139
0.0004092,-0.00038546,-0.00038131
0.0004093,-0.00038538,-0.00038123
0.0004094,-0.0003853,-0.00038116
0.0004095,-0.00038522,-0.00038108
0.0004096,-0.00038514,-0.000381
0.0004097,-0.00038506,-0.00038092
0.0004098,-0.00038498,-0.00038084
0.0004099,-0.0003849,-0.00038076
0.00041,-0.00038482,-0.00038068
0.0004101,-0.00038474,-0.00038061
0.0004102,-0.00038466,-0.00038053
0.0004103,-0.00038458,-0.00038045
0.0004104,-0.00038451,-0.00038037
0.0004105,-0.00038443,-0.00038029
0.0004106,-0.00038435,-0.00038021
0.0004107,-0.00038427,-0.00038014
0.0004108,-0.00038419,-0.00038006
0.0004109,-0.00038411,-0.00037998
0.000411,-0.00038403,-0.0003799
0.0004111,-0.00038395,-0.00037982
0.0004112,-0.00038387,-0.00037974
0.0004113,-0.00038379,-0.00037967
0.0004114,-0.00038371,-0.00037959
0.0004115,-0.00038363,-0.00037951
0.0004116,-0.00038356,-0.00037943
0.0004117,-0.00038348,-0.00037935
0.0004118,-0.0003834,-0.00037927
0.0004119,-0.00038332,-0.0003792
0.000412,-0.00038324,-0.00037912
0.0004121,-0.00038316,-0.00037904
0.0004122,-0.00038308,-0.00037896
0.0004123,-0.000383,-0.00037888
0.0004124,-0.00038292,-0.00037881
0.0004125,-0.00038284,-0.00037873
0.0004126,-0.00038277,-0.00037865
0.0004127,-0.00038269,-0.00037857
0.0004128,-0.00038261,-0.00037849
0.0004129,-0.00038253,-0.00037842
0.000413,-0.00038245,-0.00037834
0.0004131,-0.00038237,-0.00037826
0.0004132,-0.00038229,-0.00037818
0.0004133,-0.00038221,-0.0003781
0.0004134,-0.00038213,-0.00037803
0.0004135,-0.00038206,-0.00037795
0.0004136,-0.00038198,-0.00037787
0.0004137,-0.0003819,-0.00037779
0.0004138,-0.00038182,-0.00037771
0.0004139,-0.00038174,-0.00037764
0.000414,-0.00038166,-0.00037756
0.0004141,-0.00038158,-0.00037748
0.0004142,-0.0003815,-0.0003774
0.0004143,-0.00038143,-0.00037732
0.0004144,-0.00038135,-0.00037725
0.0004145,-0.00038127,-0.00037717
0.0004146,-0.00038119,-0.00037709
0.0004147,-0.00038111,-0.00037701
0.0004148,-0.00038103,-0.00037694
0.0004149,-0.00038095,-0.00037686
0.000415,-0.00038088,-0.00037678
0.0004151,-0.0003808,-0.0003767
0.0004152,-0.00038072,-0.00037662
0.0004153,-0.00038064,-0.00037655
0.0004154,-0.00038056,-0.00037647
0.0004155,-0.00038048,-0.00037639
0.0004156,-0.0003804,-0.00037631
0.0004157,-0.00038033,-0.00037624
0.0004158,-0.00038025,-0.00037616
0.0004159,-0.00038017,-0.00037608
0.000416,-0.00038009,-0.000376
0.0004161,-0.00038001,-0.00037593
0.0004162,-0.00037993,-0.00037585
0.0004163,-0.00037986,-0.00037577
0.0004164,-0.00037978,-0.00037569
0.0004165,-0.0003797,-0.00037562
0.0004166,-0.00037962,-0.00037554
0.0004167,-0.00037954,-0.00037546
0.0004168,-0.00037946,-0.00037538
0.0004169,-0.00037939,-0.00037531
0.000417,-0.00037931,-0.00037523
0.0004171,-0.00037923,-0.00037515
0.0004172,-0.00037915,-0.00037508
0.0004173,-0.00037907,-0.000375
0.0004174,-0.000379,-0.00037492
0.0004175,-0.00037892,-0.00037484
0.0004176,-0.00037884,-0.00037477
0.0004177,-0.00037876,-0.00037469
0.0004178,-0.00037868,-0.00037461
0.0004179,-0.00037861,-0.00037453
0.000418,-0.00037853,-0.00037446
0.0004181,-0.00037845,-0.00037438
0.0004182,-0.00037837,-0.0003743
0.0004183,-0.00037829,-0.00037423
0.0004184,-0.00037822,-0.00037415
0.0004185,-0.00037814,-0.00037407
0.0004186,-0.00037806,-0.00037399
0.0004187,-0.00037798,-0.00037392
0.0004188,-0.0003779,-0.00037384
0.0004189,-0.00037783,-0.00037376
0.000419,-0.00037775,-0.00037369
0.0004191,-0.00037767,-0.00037361
0.0004192,-0.00037759,-0.00037353
0.0004193,-0.00037751,-0.00037345
0.0004194,-0.00037744,-0.00037338
0.0004195,-0.00037736,-0.0003733
